OWNER,OBJECT_NAME,TABLE_STATUS,ESTIMATED_ROW_COUNT,INGESTION_PK_COLUMNS,INGESTION_DATE_COLUMNS,POTENTIAL_PARTITION_COLS,INGESTION_TYPE
"FAISMGR","RORSAPR","EXISTS",511291,"RORSAPR_SURROGATE_ID","RORSAPR_ACTIVITY_DATE","RORSAPR_INST_TERM_GPA,RORSAPR_TERM_CODE,RORSAPR_TERM_GPA,RORSAPR_TERM_GPA_HOURS,RORSAPR_TERM_HOURS_ATTEMPT,RORSAPR_TERM_HOURS_EARNED,RORSAPR_TERM_HOURS_PASSED,RORSAPR_TERM_INST_GPA_HOURS,RORSAPR_TERM_INST_HOURS_EARNED,RORSAPR_TERM_INST_HOURS_PASSED,RORSAPR_TERM_INST_HOUR_ATTEMPT,RORSAPR_TERM_INST_PCT_EARNED,RORSAPR_TERM_INST_QUAL_POINTS,RORSAPR_TERM_PERCENT_EARNED,RORSAPR_TERM_QUALITY_POINTS","date_incremental"
"FAISMGR","RORSAPR","EXISTS",511291,"RORSAPR_SURROGATE_ID","RORSAPR_ACTIVITY_DATE","RORSAPR_INST_TERM_GPA,RORSAPR_TERM_CODE,RORSAPR_TERM_GPA,RORSAPR_TERM_GPA_HOURS,RORSAPR_TERM_HOURS_ATTEMPT,RORSAPR_TERM_HOURS_EARNED,RORSAPR_TERM_HOURS_PASSED,RORSAPR_TERM_INST_GPA_HOURS,RORSAPR_TERM_INST_HOURS_EARNED,RORSAPR_TERM_INST_HOURS_PASSED,RORSAPR_TERM_INST_HOUR_ATTEMPT,RORSAPR_TERM_INST_PCT_EARNED,RORSAPR_TERM_INST_QUAL_POINTS,RORSAPR_TERM_PERCENT_EARNED,RORSAPR_TERM_QUALITY_POINTS","date_incremental"
"GENERAL","GOREMAL","EXISTS",3341789,"GOREMAL_SURROGATE_ID","GOREMAL_ACTIVITY_DATE",null,"date_incremental"
"GENERAL","GOREMAL","EXISTS",3341789,"GOREMAL_SURROGATE_ID","GOREMAL_ACTIVITY_DATE",null,"date_incremental"
"ODSLOV","LOV_ACADEMIC_PERIOD","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACADEMIC_STANDING","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACADEMIC_TITLE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACADEMIC_YEAR","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_ATTRIBUTE_SET","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_ATTRIBUTE_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_ATTRIBUTE_VALUE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_CLASS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_LEVEL_1","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_LEVEL_2","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_LEVEL_3","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_LEVEL_4","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_POOL","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_TYPE_ATTR_SET","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_TYPE_ATTR_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_TYPE_ATTR_VALUE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_TYPE_LEVEL_1","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACCOUNT_TYPE_LEVEL_2","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACTIVITY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACTIVITY_CATEGORY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ACTIVITY_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ADDRESS_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ADMISSIONS_ATTRIBUTE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ADMISSIONS_POPULATION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ADMISSIONS_RATING_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ADVANCEMENT_FUND","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ADVISOR_NAME_LFMI","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ADVISOR_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_AID_FUND","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_AID_YEAR","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_APPLICATION_DECISION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_APPLICATION_STATUS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ASSIGNMENT_GRADE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ASSIGNMENT_PAY_ID","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ASSIGNMENT_SALARY_GROUP","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_AWARD_CATEGORY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_AWARD_STATUS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_BENEFIT_CATEGORY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_BENEFIT_DEDUCTION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_BLOCK_SCHEDULE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_BUDGET","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_BUDGET_GROUP","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_BUDGET_PHASE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_BUILDING","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_CALENDAR_MONTH","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_CAMPAIGN","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_CAMPAIGN_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_CAMPUS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_CERTIFICATION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_CHART_OF_ACCOUNTS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_COHORT","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_COLLECTION_AGENCY_NAME","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_COLLEGE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_COMMODITY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_CONTRACT_NUMBER","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_CONTRACT_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_COUNTY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_COURSE_ATTRIBUTE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_COURSE_IDENTIFICATION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_COURSE_REFERENCE_NUMBER","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_CURRENT_TIME_STATUS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_DEPARTMENT","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_DESIGNATION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_DISTRICT_DIVISION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_DIVISION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_DONOR","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EARNINGS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EDUCATIONAL_GOAL","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EDUCATIONAL_LEVEL","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EEO_SKILL","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EMPLOYEE_CLASS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EMPLOYEE_GROUP","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EMPLOYEE_STATUS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EMPLOYER","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EMPLOYER_CATEGORY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EMPLOYER_INDUSTRIAL_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_EMPLOYMENT_STATUS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ENROLLMENT_STATUS","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_ETHNICITY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FINANCE_ACCOUNT","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FINANCE_ACCOUNT_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FINANCE_ACTIVITY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FINANCE_FUND","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FINANCE_FUND_TYPE","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FINANCE_LOCATION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FINANCE_ORGANIZATION","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FINANCE_PROGRAM","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FINANCIAL_MANAGER","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FISCAL_PERIOD","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FISCAL_YEAR","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FOREIGN_CURRENCY","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FUND_ATTRIBUTE_SET","EXISTS",null,null,null,null,"full_load"
"ODSLOV","LOV_FUND_ATTRIBUTE_TYPE","EXISTS",null,null,null,null,"full_load"
